steps,loss/td_error
26026,3.7872703075408936
26029,-3.1541881561279297
26038,-0.7560078501701355
26049,0.49553197622299194
26060,-0.6326380372047424
26064,0.37216976284980774
26065,-1.1056376695632935
26128,0.8276164531707764
26146,-1.7234858274459839
26174,2.9036405086517334
26183,-0.33903926610946655
26189,-5.1471781730651855
26193,0.3453980088233948
26250,-3.172086715698242
26261,1.1372036933898926
26277,-2.012051820755005
26304,-2.618868350982666
26320,2.3789730072021484
26329,-0.061639830470085144
26331,-4.478646278381348
26350,-3.1855475902557373
26355,1.4015549421310425
26368,4.855011940002441
26400,-8.614944458007812
26430,2.0162229537963867
26435,-1.7450006008148193
26474,1.926114559173584
26488,-1.3139115571975708
