#{"t_start": 1610529520.8926442, "env_id": null}
r,l,t
-1.941697,96,6933.534537
-8.939974,96,6951.489643
-10.894282,96,6968.889135
-3.495616,96,6987.111384
-6.557287,96,7004.658356
-2.57997,96,7022.350426
-0.449045,96,7039.677396
-6.301931,96,7057.579248
-3.240813,96,7078.361025
-2.397585,96,7096.016936
-3.069497,96,7114.120954
-5.955716,96,7132.285585
-3.827625,96,7151.41741
-3.293193,96,7169.174718
-1.389494,96,7185.599554
-10.009358,96,7204.249491
-1.376419,96,7221.897161
-13.475507,96,7239.231354
-4.59391,96,7256.98024
-4.93091,96,7273.568444
-5.246606,96,7291.476476
-3.237385,96,7309.677373
-0.30518,96,7328.337199
-9.044768,96,7348.827077
-2.913076,96,7371.100204
-0.468583,96,7388.705681
-4.666548,96,7406.779086
-5.571067,96,7423.044219
-2.877007,96,7440.493995
-1.202494,96,7458.485728
-7.42327,96,7476.102502
-3.593291,96,7494.418246
-4.84984,96,7513.326553
-17.826574,96,7532.825122
-7.195969,96,7550.458988
-9.494063,96,7568.061747
-0.383856,96,7586.733995
-10.692903,96,7603.930555
-13.430433,96,7621.409913
-0.119511,96,7639.054834
-5.5779,96,7656.06792
-5.405318,96,7673.997957
-5.089687,96,7690.758347
-1.590628,96,7709.141832
-9.998051,96,7725.777708
-5.812056,96,7743.740278
-0.44813,96,7761.82435
-7.309269,96,7779.11296
-0.487014,96,7797.278359
-5.192577,96,7814.064278
-3.158262,96,7833.387222
-2.202854,96,7850.911134
-8.442195,96,7868.815476
-3.852814,96,7887.407749
-1.920717,96,7904.818541
-7.516983,96,7922.986223
-10.193293,96,7940.868301
-11.782558,96,7958.529146
-2.726686,96,7976.525506
-4.022155,96,7996.134004
-8.834513,96,8017.197345
-0.919383,96,8036.321
-5.592878,96,8053.623821
-9.001252,96,8072.205567
-7.766671,96,8090.154272
-2.397124,96,8108.190387
-1.37324,96,8127.042639
-6.41633,96,8144.221134
-4.625091,96,8161.620406
-6.107914,96,8178.94928
-2.01947,96,8195.827438
-0.832091,96,8213.14896
-5.267413,96,8231.85534
-1.157004,96,8249.683969
-4.727117,96,8266.653211
-1.089404,96,8284.026592
-3.693001,96,8301.964771
-1.008904,96,8318.257589
-2.190378,96,8336.261157
-0.584874,96,8352.624288
