#{"env_id": null, "t_start": 1610489986.441113}
r,l,t
-0.517367,96,6079.557299
-6.213226,96,6096.340559
-1.853537,96,6113.119831
-14.107503,96,6131.029226
-4.704975,96,6147.143153
-0.394857,96,6162.951387
-11.020482,96,6179.225587
-0.175643,96,6194.817869
-2.247192,96,6211.570032
-8.140885,96,6227.287957
-4.422262,96,6244.796632
-2.95648,96,6260.649621
-6.978062,96,6276.912797
-8.455739,96,6293.224202
-3.245283,96,6310.942494
-2.611171,96,6327.737533
-9.444755,96,6343.960229
-1.860551,96,6360.983104
-3.453329,96,6377.092011
-1.739813,96,6393.515142
-6.123722,96,6409.329919
-9.953023,96,6426.33324
-0.693785,96,6442.52006
-2.234958,96,6458.793636
-1.899542,96,6478.384392
-11.597231,96,6497.116224
-11.014371,96,6515.810457
-6.907421,96,6533.00226
-20.975691,96,6550.218068
-1.592207,96,6566.012067
-1.999748,96,6582.012975
-11.443397,96,6598.127049
-1.941697,96,6614.631772
-8.939974,96,6630.344546
-10.894282,96,6647.336038
-28.946639,96,6664.414193
-6.557287,96,6681.535122
-2.57997,96,6697.96012
-0.450753,96,6713.743334
-6.301931,96,6730.325274
-3.240813,96,6746.208119
-2.435548,96,6763.541477
-3.069497,96,6779.630164
-5.955716,96,6796.501661
-3.827625,96,6812.549965
-3.241263,96,6828.873998
-1.35096,96,6845.658599
-10.009358,96,6861.950776
-7.109783,96,6877.917714
-13.475507,96,6894.913307
-4.59391,96,6911.227028
-15.406485,96,6928.240366
-5.246606,96,6944.412939
-3.237385,96,6961.007596
-0.353913,96,6977.796452
-9.044768,96,6993.749656
-2.913076,96,7009.434924
-0.479944,96,7025.15365
-4.666548,96,7041.280252
-5.571067,96,7057.150691
-2.877007,96,7073.570441
-1.202494,96,7089.826977
-7.42327,96,7106.765912
-3.593291,96,7123.38612
-4.788019,96,7143.124871
-17.826574,96,7162.098856
-7.195969,96,7179.376479
-9.551965,96,7195.353194
-0.383856,96,7211.150305
-10.692903,96,7228.175969
-13.430433,96,7243.901927
-0.988424,96,7260.271148
-5.5779,96,7275.908939
-12.621482,96,7292.763732
-6.204801,96,7309.636094
-1.590628,96,7326.120901
-9.998051,96,7342.500695
-5.951843,96,7358.398755
-0.762028,96,7374.08006
-7.309269,96,7390.618015
-0.552754,96,7406.309424
-5.192577,96,7423.113136
-3.158262,96,7441.20276
-2.233945,96,7457.301891
-8.442195,96,7474.424167
-3.852814,96,7490.851939
-1.920717,96,7507.435532
-7.516983,96,7524.201576
-10.193293,96,7540.39401
-11.782558,96,7557.29625
-2.726686,96,7573.869745
-4.022155,96,7590.13115
-8.834513,96,7606.640942
-0.919383,96,7622.114601
-5.592878,96,7638.835813
-9.001252,96,7654.912575
-7.766671,96,7671.209007
-2.827912,96,7687.117042
-4.491638,96,7704.114777
-6.328256,96,7719.862108
-4.625091,96,7735.768928
-6.107914,96,7751.759652
-2.440191,96,7768.271038
-0.944664,96,7784.677007
-5.267413,96,7803.116886
-1.157004,96,7821.704786
-4.689169,96,7838.793491
-1.089404,96,7854.944006
-3.687182,96,7871.03546
-1.008904,96,7887.107415
-2.461798,96,7902.841143
-0.584874,96,7918.79634
-14.367594,96,7935.00947
-0.210426,96,7951.826215
-4.380242,96,7968.395446
-1.093653,96,7984.251349
-0.820315,96,8000.592559
-13.225151,96,8016.177954
-0.141318,96,8033.618738
-1.38646,96,8049.706845
-2.408513,96,8066.423736
-2.4538,96,8082.598839
-10.208605,96,8099.37921
-4.671483,96,8115.274148
-4.959763,96,8132.216129
-2.313449,96,8148.064844
-2.025487,96,8164.512455
-28.87247,96,8181.53325
-2.352719,96,8197.937159
-2.27658,96,8213.866034
-10.367734,96,8230.602571
-1.377578,96,8246.713739
-10.099978,96,8262.718174
-0.226545,96,8278.722363
-17.950496,96,8294.778295
-1.560485,96,8311.241767
-2.51518,96,8326.806772
-3.431048,96,8343.586213
-3.380537,96,8359.479442
-5.124423,96,8376.537334
-7.954992,96,8392.76268
-3.665503,96,8408.807672
-9.299947,96,8424.988413
-3.809715,96,8440.782555
-9.961767,96,8459.852289
-5.060467,96,8479.455936
-0.138811,96,8497.713872
-1e-06,96,8514.151287
-4.383361,96,8530.873363
-7.936912,96,8546.780993
-4.061383,96,8562.489262
-4.140124,96,8578.005345
-1.121862,96,8594.856113
-15.509765,96,8612.167011
-5.5882,96,8629.153568
-6.959586,96,8645.977599
-1.916187,96,8661.867166
-9.866415,96,8677.42116
-4.346324,96,8693.264971
-1.94377,96,8709.175943
-1.903111,96,8725.574149
-3.732147,96,8741.636913
-10.825021,96,8758.336983
-5.281125,96,8774.710858
-9.685826,96,8790.990863
-0.700651,96,8807.154006
-3.145753,96,8823.051365
-2.604254,96,8840.423658
-8.790661,96,8860.237518
-2.447969,96,8876.689682
-0.354626,96,8892.008254
-22.802214,96,8909.505808
-7.441551,96,8925.682563
-10.478805,96,8942.059694
-1.93851,96,8958.077093
-4.175595,96,8975.170679
-1.0365,96,8991.502791
-0.184849,96,9007.897442
-1.756073,96,9024.103821
-4.790577,96,9043.037299
-9.126831,96,9061.885574
-12.287733,96,9077.85115
-0.988863,96,9095.107869
-1.386074,96,9112.814593
-6.195911,96,9130.467839
-5.40853,96,9149.373059
-10.244836,96,9166.37695
-11.742705,96,9182.962374
-1.254133,96,9198.185308
-19.724041,96,9215.516555
-6.427418,96,9231.254123
-0.242925,96,9248.025958
-3.889462,96,9265.382575
-17.290065,96,9281.03456
-6.103827,96,9298.041813
-0.481654,96,9317.531332
