steps,input_info/rewards
71673,-19.375722885131836
71681,-21.65515899658203
71724,-21.13486671447754
71742,-22.915756225585938
71764,-16.381656646728516
71885,-20.275474548339844
71960,-15.17253303527832
71996,-25.24187660217285
72067,-15.238734245300293
72070,-20.014009475708008
72078,-19.423755645751953
72130,-22.386606216430664
72271,-17.456125259399414
72284,-19.697681427001953
72315,-14.894644737243652
72588,-19.6005916595459
72633,-15.906709671020508
72669,-16.857927322387695
72783,-17.032119750976562
72823,-16.855880737304688
72912,-22.514150619506836
73013,-17.10709571838379
73016,-14.007107734680176
73071,-16.762971878051758
73102,-17.34006118774414
73201,-18.40374755859375
73208,-19.19534683227539
73220,-19.847444534301758
73278,-17.018171310424805
73432,-16.29355812072754
73614,-16.591527938842773
73719,-18.32046127319336
73771,-15.690779685974121
73928,-17.783010482788086
73967,-19.22677993774414
73990,-17.120101928710938
74057,-15.760272979736328
74146,-18.9078311920166
